,Unnamed: 0,Mkt-RF,SMB,HML,RF
591,19280626,1.0,-0.16,-0.02,0.01
592,19280627,1.01,0.59,-0.23,0.01
593,19280628,0.81,0.24,-0.25,0.01
594,19280629,0.49,-0.11,0.33,0.01
595,19280630,0.12,0.08,-0.28,0.01
596,19280702,-1.2,-0.03,-0.3,0.01
597,19280703,1.62,-0.29,0.13,0.01
598,19280705,0.94,-0.02,0.05,0.01
599,19280706,-0.32,0.21,0.31,0.01
600,19280707,0.26,0.03,0.39,0.01
601,19280709,0.01,0.07,-0.46,0.01
602,19280710,-0.27,0.1,-0.74,0.01
603,19280711,-2.33,0.15,-0.16,0.01
604,19280712,-0.62,-0.64,0.67,0.01
605,19280713,0.68,-0.13,-0.09,0.01
606,19280714,-0.03,0.28,0.33,0.01
607,19280716,-1.23,-0.13,-0.05,0.01
608,19280717,0.46,-0.33,-0.47,0.01
609,19280718,0.89,-0.12,-0.44,0.01
610,19280719,-0.16,0.35,0.59,0.01
611,19280720,0.11,-0.07,0.11,0.01
612,19280721,-0.23,0.18,0.18,0.01
613,19280723,0.63,-0.25,-0.36,0.01
614,19280724,0.03,0.17,0.61,0.01
615,19280725,0.44,-0.09,-0.34,0.01
616,19280726,0.22,-0.14,0.29,0.01
617,19280727,0.79,-0.35,-0.79,0.01
618,19280728,0.25,-0.17,0.03,0.01
619,19280730,-0.13,-0.11,0.07,0.01
620,19280731,-0.11,-0.03,-0.11,0.01
621,19280801,0.26,-0.07,0.01,0.01
622,19280802,-0.45,0.11,-0.01,0.01
623,19280803,0.22,-0.05,0.19,0.01
624,19280804,0.22,0.15,0.2,0.01
625,19280806,0.73,-0.25,-0.32,0.01
626,19280807,-0.35,0.12,0.49,0.01
627,19280808,-1.12,0.16,0.01,0.01
628,19280809,0.12,-0.02,-0.3,0.01
629,19280810,-0.2,0.05,-0.04,0.01
630,19280811,0.12,0.08,-0.14,0.01
631,19280813,-0.05,0.04,0.22,0.01
632,19280814,-0.66,0.54,0.05,0.01
633,19280815,1.38,-0.67,-0.3,0.01
634,19280816,0.79,-0.21,0.22,0.01
635,19280817,0.28,-0.32,-0.48,0.01
636,19280818,0.28,0.02,0.51,0.01
637,19280820,0.23,0.07,-0.07,0.01
638,19280821,0.98,-0.4,-0.46,0.01
639,19280822,0.13,0.0,-0.62,0.01
640,19280823,0.01,0.04,0.04,0.01
641,19280824,1.37,-0.36,-0.19,0.01
642,19280825,0.27,-0.11,-0.06,0.01
643,19280827,-0.29,0.13,-0.61,0.01
644,19280828,0.58,-0.38,-0.25,0.01
645,19280829,0.25,0.04,0.08,0.01
646,19280830,0.26,0.03,0.09,0.01
647,19280831,1.15,-0.67,-0.27,0.01
648,19280901,0.25,0.15,0.07,0.01
649,19280904,0.41,-0.03,-0.1,0.01
650,19280905,0.41,0.01,-0.1,0.01
651,19280906,-0.4,0.18,0.5,0.01
652,19280907,0.65,0.35,-0.19,0.01
653,19280908,-0.3,0.19,0.04,0.01
654,19280910,-0.37,0.23,-0.02,0.01
655,19280911,0.63,-0.18,0.21,0.01
656,19280912,0.35,-0.05,0.18,0.01
657,19280913,-0.1,0.06,-0.31,0.01
658,19280914,0.13,0.15,0.42,0.01
659,19280915,0.58,-0.28,0.71,0.01
660,19280917,0.54,0.72,0.11,0.01
661,19280918,-0.68,0.64,-0.71,0.01
662,19280919,-0.06,0.16,0.45,0.01
663,19280920,0.15,0.53,-0.11,0.01
664,19280921,0.68,-0.46,0.18,0.01
665,19280922,-0.24,0.2,0.69,0.01
666,19280924,0.62,-0.42,-0.09,0.01
667,19280925,-0.07,0.24,0.11,0.01
668,19280926,-0.15,0.22,-0.55,0.01
669,19280927,-1.22,-0.15,-0.02,0.01
670,19280928,0.01,-0.11,-0.46,0.01
671,19280929,1.03,-0.01,-0.19,0.01
672,19281001,-0.11,0.83,-0.27,0.02
673,19281002,-0.44,0.1,-0.05,0.02
674,19281003,-0.28,0.56,0.15,0.02
675,19281004,0.25,0.18,0.3,0.02
676,19281005,-0.28,0.46,-0.06,0.02
677,19281006,-0.05,0.0,0.2,0.02
678,19281008,-0.32,-0.15,-0.27,0.02
679,19281009,0.12,0.09,-1.05,0.02
680,19281010,0.92,-0.04,-0.05,0.02
681,19281011,0.31,0.5,-0.85,0.02
682,19281013,0.55,0.41,-0.46,0.02
683,19281015,0.38,-0.46,0.16,0.02
684,19281016,0.3,-0.16,0.56,0.02
685,19281017,0.3,0.8,0.22,0.02
686,19281018,0.29,-0.29,-0.37,0.02
687,19281019,0.45,-0.19,-0.56,0.02
688,19281020,-0.44,0.25,-0.03,0.02
689,19281022,-0.12,0.28,-0.6,0.02
690,19281023,0.67,-0.09,0.39,0.02
691,19281024,0.22,0.1,0.63,0.02
692,19281025,-0.26,-0.06,0.24,0.02
693,19281026,-1.13,-0.39,-0.06,0.02
694,19281027,0.87,0.16,-0.06,0.02
695,19281029,0.69,-0.07,0.6,0.02
696,19281030,-1.06,-0.33,-0.17,0.02
697,19281031,-0.51,-0.31,-0.57,0.02
698,19281101,1.28,-0.21,-0.28,0.02
699,19281102,-0.06,-0.21,0.31,0.02
700,19281103,0.03,-0.03,-0.34,0.02
701,19281105,1.13,-0.3,0.22,0.02
702,19281107,1.19,0.02,0.85,0.02
703,19281108,-0.25,0.01,-0.13,0.02
704,19281109,0.72,-0.38,0.45,0.02
705,19281110,0.77,0.0,0.47,0.02
706,19281112,0.34,-0.46,0.01,0.02
707,19281113,0.07,0.18,-0.17,0.02
708,19281114,0.14,0.32,-0.3,0.02
709,19281115,0.36,-0.01,-0.66,0.02
710,19281116,1.76,-0.76,0.23,0.02
711,19281117,0.1,-0.02,-0.09,0.02
712,19281119,0.17,-0.56,1.02,0.02
713,19281120,1.11,-0.63,0.97,0.02
714,19281121,-1.51,0.47,-0.25,0.02
715,19281122,1.39,-0.43,0.71,0.02
716,19281123,0.26,0.43,-0.3,0.02
717,19281126,0.46,0.07,0.69,0.02
718,19281127,0.27,0.88,-0.19,0.02
719,19281128,1.09,0.37,-0.34,0.02
720,19281130,0.4,-0.4,-0.46,0.02
721,19281201,-0.6,0.06,0.66,0.0
722,19281203,-0.72,0.36,-0.42,0.0
723,19281204,0.23,0.49,-0.43,0.0
724,19281205,-0.69,0.82,-0.35,0.0
725,19281206,-3.54,0.01,-1.35,0.0
726,19281207,-2.35,-0.5,0.84,0.0
727,19281208,-1.89,-0.62,0.01,0.0
728,19281210,1.62,-1.31,0.7,0.0
729,19281211,2.27,1.36,0.36,0.0
730,19281212,-0.77,-0.19,0.21,0.0
731,19281213,-0.34,0.44,0.18,0.0
732,19281214,0.2,-0.04,-0.15,0.0
733,19281215,-0.35,0.19,0.1,0.0
734,19281217,-0.37,-0.31,-0.52,0.0
735,19281218,1.06,-0.08,-0.16,0.0
736,19281219,1.2,-0.38,0.34,0.0
737,19281220,0.37,-0.01,-0.2,0.0
738,19281221,1.07,-0.32,-0.19,0.0
739,19281222,0.12,0.3,-0.3,0.0
740,19281224,0.86,0.18,-0.88,0.0
741,19281226,-0.31,0.02,0.24,0.0
742,19281227,0.65,-0.79,-0.01,0.0
743,19281228,1.34,-0.52,0.17,0.0
744,19281229,0.2,0.3,0.16,0.0
745,19281231,1.33,-0.33,0.56,0.0
746,19290102,1.48,0.45,-0.2,0.01
747,19290103,0.1,0.11,-0.34,0.01
748,19290104,-0.03,-0.43,0.64,0.01
749,19290105,-0.88,0.43,-0.22,0.01
750,19290107,-1.3,-0.37,0.25,0.01
751,19290108,-0.23,0.21,0.22,0.01
752,19290109,1.21,0.09,0.11,0.01
753,19290110,0.27,0.28,-0.21,0.01
754,19290111,-0.04,0.23,0.01,0.01
755,19290112,-0.24,0.04,0.14,0.01
756,19290114,0.25,0.17,0.29,0.01
757,19290115,-0.99,-0.1,-0.08,0.01
758,19290116,0.91,-0.16,0.39,0.01
759,19290117,0.71,-0.35,0.05,0.01
760,19290118,0.04,0.24,0.12,0.01
761,19290119,0.19,-0.26,0.32,0.01
762,19290121,0.16,-0.18,0.0,0.01
763,19290122,0.59,-0.49,-0.25,0.01
764,19290123,0.53,-0.76,-0.56,0.01
765,19290124,-0.82,0.14,-0.66,0.01
766,19290125,1.17,-0.62,-1.33,0.01
767,19290126,0.34,-0.2,-0.06,0.01
768,19290128,-0.26,0.12,0.04,0.01
769,19290129,-0.25,-0.2,-0.32,0.01
770,19290130,0.32,-0.74,-0.33,0.01
771,19290131,1.37,-0.9,0.86,0.01
772,19290201,0.56,-0.32,0.74,0.02
773,19290202,-0.01,0.31,0.74,0.02
774,19290204,-0.44,0.69,0.11,0.02
775,19290205,0.22,0.19,-0.22,0.02
776,19290206,-0.79,-0.24,-0.69,0.02
777,19290207,-2.98,-0.03,0.41,0.02
778,19290208,-0.96,-0.57,0.64,0.02
779,19290211,2.16,-0.81,0.71,0.02
780,19290213,0.08,0.42,-0.93,0.02
781,19290214,-0.61,-0.44,0.51,0.02
782,19290215,-1.59,0.58,-0.58,0.02
783,19290216,-1.41,-0.52,0.34,0.02
784,19290218,1.09,-0.38,0.34,0.02
785,19290219,0.21,0.95,-0.31,0.02
786,19290220,0.81,0.32,-0.16,0.02
787,19290221,0.71,-0.44,0.07,0.02
788,19290225,0.28,0.49,-0.23,0.02
789,19290226,0.36,0.17,-0.3,0.02
790,19290227,1.05,-0.3,0.59,0.02
791,19290228,1.05,-0.38,-0.15,0.02
792,19290301,1.01,-0.07,0.35,0.01
793,19290302,-0.27,-0.21,0.63,0.01
794,19290304,-0.89,-0.05,0.41,0.01
795,19290305,-0.68,-0.56,0.55,0.01
796,19290306,-1.57,-0.46,-0.22,0.01
797,19290307,0.75,-0.59,0.36,0.01
798,19290308,0.58,0.03,0.02,0.01
799,19290309,-0.02,0.39,-0.25,0.01
800,19290311,-1.32,0.35,-0.25,0.01
801,19290312,0.26,-0.46,0.07,0.01
802,19290313,0.97,-0.29,0.17,0.01
803,19290314,1.55,-0.15,-0.39,0.01
804,19290315,1.07,-0.28,-0.07,0.01
805,19290316,0.26,0.09,0.01,0.01
806,19290318,-0.42,-0.03,0.11,0.01
807,19290319,0.02,-0.58,0.58,0.01
808,19290320,0.03,-0.5,0.56,0.01
809,19290321,-0.43,0.28,-0.62,0.01
810,19290322,-1.15,0.12,-0.74,0.01
811,19290323,-1.0,0.08,-0.32,0.01
812,19290325,-3.16,-0.72,-0.19,0.01
813,19290326,-1.12,-2.72,0.12,0.01
814,19290327,3.26,0.8,0.23,0.01
815,19290328,1.6,0.64,0.52,0.01
816,19290401,-2.25,-0.41,0.03,0.01
817,19290402,1.17,0.25,0.38,0.01
818,19290403,-1.08,0.38,0.08,0.01
819,19290404,1.19,-0.42,0.17,0.01
820,19290405,-0.75,0.74,-0.76,0.01
821,19290406,0.11,-0.5,0.66,0.01
822,19290408,-0.95,0.24,-0.65,0.01
823,19290409,-0.86,-0.81,-0.36,0.01
824,19290410,0.5,-0.2,0.07,0.01
825,19290411,1.01,-0.43,0.55,0.01
826,19290412,0.6,0.58,-0.6,0.01
827,19290413,-0.03,0.21,0.22,0.01
828,19290415,-0.58,0.67,-0.2,0.01
829,19290416,0.05,-0.04,-0.26,0.01
830,19290417,0.98,-0.45,0.1,0.01
831,19290418,0.38,0.25,-0.44,0.01
832,19290419,-0.03,0.08,-0.21,0.01
833,19290420,0.17,-0.1,-0.43,0.01
834,19290422,0.82,-0.35,0.06,0.01
835,19290423,0.45,0.26,-0.12,0.01
836,19290424,-0.23,0.02,0.37,0.01
837,19290425,-0.62,0.04,0.24,0.01
838,19290426,-0.1,-0.14,-0.41,0.01
839,19290427,0.53,0.18,0.46,0.01
840,19290429,-0.55,0.04,0.62,0.01
841,19290430,1.63,-1.23,1.39,0.01
842,19290501,0.11,0.31,-0.26,0.02
843,19290502,0.14,0.04,-0.29,0.02
844,19290503,0.77,-0.07,-0.6,0.02
845,19290504,0.31,-0.45,0.17,0.02
846,19290506,-0.52,-0.15,-0.31,0.02
847,19290507,-0.68,0.09,-0.03,0.02
848,19290508,0.09,-0.09,-0.05,0.02
849,19290509,-0.55,-0.04,0.0,0.02
850,19290510,1.12,-0.21,0.13,0.02
851,19290511,-0.34,0.28,0.17,0.02
852,19290513,-2.11,-0.43,-0.24,0.02
853,19290514,0.91,-0.45,-0.65,0.02
854,19290515,-0.28,0.04,0.06,0.02
855,19290516,0.06,-0.44,-0.38,0.02
856,19290517,0.49,0.18,-0.07,0.02
857,19290518,-0.17,-0.1,-0.13,0.02
858,19290520,-1.94,0.41,0.79,0.02
859,19290521,0.07,-1.32,-0.39,0.02
860,19290522,-3.14,0.98,-0.7,0.02
861,19290523,1.51,-1.32,-0.18,0.02
862,19290524,-0.47,0.63,-0.03,0.02
863,19290525,-0.36,-0.52,-0.08,0.02
864,19290527,-3.17,-0.71,-0.17,0.02
865,19290528,1.1,-1.2,0.21,0.02
866,19290529,0.1,-0.21,0.94,0.02
867,19290531,0.57,-1.2,0.41,0.02
868,19290601,0.61,0.3,0.08,0.02
869,19290603,1.27,-0.1,0.66,0.02
870,19290604,1.4,0.39,-0.76,0.02
871,19290605,-0.31,0.27,-0.65,0.02
872,19290606,0.28,-0.17,0.4,0.02
873,19290607,-0.45,-0.03,-0.43,0.02
874,19290608,-0.35,-0.15,0.95,0.02
875,19290610,-0.52,0.14,0.33,0.02
876,19290611,0.4,-0.2,-0.43,0.02
877,19290612,0.03,0.25,-0.33,0.02
878,19290613,1.24,-0.5,-0.02,0.02
879,19290614,0.3,0.34,0.3,0.02
880,19290615,0.29,-0.19,0.77,0.02
881,19290617,1.2,-0.69,-0.58,0.02
882,19290618,0.16,-0.04,0.0,0.02
883,19290619,-0.64,0.38,-0.51,0.02
884,19290620,0.43,-0.18,-0.33,0.02
885,19290621,0.67,-0.39,0.45,0.02
886,19290622,0.31,0.04,0.66,0.02
887,19290624,-0.21,0.23,-0.72,0.02
888,19290625,0.77,-0.4,-0.92,0.02
889,19290626,0.56,-0.01,0.03,0.02
890,19290627,0.08,-0.05,-0.52,0.02
891,19290628,0.95,-0.93,-0.85,0.02
892,19290629,0.83,-0.32,-0.09,0.02
893,19290701,0.37,-0.24,0.31,0.01
894,19290702,1.15,-0.94,0.24,0.01
895,19290703,0.33,0.19,-0.38,0.01
896,19290705,0.48,0.21,-0.44,0.01
897,19290706,0.16,-0.13,-0.08,0.01
898,19290708,0.03,0.61,1.0,0.01
899,19290709,0.09,0.3,-0.03,0.01
900,19290710,-0.3,0.02,-0.18,0.01
901,19290711,0.25,-0.22,-0.37,0.01
902,19290712,0.93,-0.79,0.26,0.01
903,19290713,0.4,-0.49,1.16,0.01
904,19290715,-0.45,-0.3,1.0,0.01
905,19290716,0.48,-0.25,0.07,0.01
906,19290717,0.27,0.05,-0.26,0.01
907,19290718,-0.13,-0.11,-0.06,0.01
908,19290719,0.32,-0.55,0.75,0.01
909,19290720,0.15,-0.09,0.19,0.01
910,19290722,-1.11,0.17,-0.29,0.01
911,19290723,1.05,-0.82,0.21,0.01
912,19290724,-0.49,-0.27,0.12,0.01
913,19290725,0.51,-0.56,-0.72,0.01
914,19290726,-0.4,0.0,0.1,0.01
915,19290727,-0.45,0.44,-0.44,0.01
916,19290729,-1.16,0.24,0.46,0.01
917,19290730,0.88,-0.04,-0.02,0.01
918,19290731,1.07,-0.22,0.03,0.01
919,19290801,0.81,-0.65,-0.19,0.02
920,19290802,0.95,-1.17,-0.04,0.02
921,19290803,0.5,-0.52,-0.64,0.02
922,19290805,-0.6,-0.48,0.78,0.02
923,19290806,-0.47,0.21,0.03,0.02
924,19290807,-1.02,0.14,0.37,0.02
925,19290808,0.91,-0.74,0.07,0.02
926,19290809,-3.6,0.27,0.38,0.02
927,19290810,1.59,-0.78,0.49,0.02
928,19290812,1.46,-0.24,0.21,0.02
929,19290813,0.71,-0.58,-0.22,0.02
930,19290814,0.14,-0.52,-0.1,0.02
931,19290815,0.3,-0.05,0.17,0.02
932,19290816,1.83,-0.39,-0.32,0.02
933,19290817,0.26,0.15,0.87,0.02
934,19290819,0.52,-0.7,-0.62,0.02
935,19290820,0.32,-0.02,0.14,0.02
936,19290821,-0.38,-0.01,-0.12,0.02
937,19290822,0.86,-0.56,-0.52,0.02
938,19290823,0.96,-1.22,-0.41,0.02
939,19290824,0.23,-0.58,0.11,0.02
940,19290826,-0.08,-0.18,0.3,0.02
941,19290827,-0.09,0.02,-0.01,0.02
942,19290828,-0.02,-0.15,0.22,0.02
943,19290829,0.77,-0.14,0.15,0.02
944,19290830,1.08,-0.53,-0.81,0.02
945,19290903,0.36,-0.3,-0.48,0.01
946,19290904,-0.53,0.11,-0.78,0.01
947,19290905,-1.92,0.75,0.21,0.01
948,19290906,2.05,-1.2,-0.24,0.01
949,19290907,0.32,-0.31,0.1,0.01
950,19290909,-0.58,0.09,-0.12,0.01
951,19290910,-1.71,1.35,0.03,0.01
952,19290911,1.18,-1.11,0.25,0.01
953,19290912,-1.0,1.14,-0.01,0.01
954,19290913,0.25,0.12,-0.22,0.01
955,19290914,0.22,-0.03,0.06,0.01
956,19290916,1.02,-0.47,-0.16,0.01
957,19290917,-0.63,0.89,-0.27,0.01
958,19290918,0.44,-0.95,0.5,0.01
959,19290919,0.01,-0.02,-0.3,0.01
960,19290920,-0.87,0.53,-0.09,0.01
961,19290921,-0.08,0.2,-0.13,0.01
962,19290923,-0.29,-0.18,0.12,0.01
963,19290924,-1.52,0.51,0.2,0.01
964,19290925,-0.15,-0.56,0.04,0.01
965,19290926,0.93,0.08,-0.51,0.01
966,19290927,-2.45,0.62,0.46,0.01
967,19290928,0.3,-0.65,0.39,0.01
968,19290930,-0.81,0.73,0.08,0.01
969,19291001,-0.68,-0.5,-0.14,0.02
970,19291002,0.75,-0.06,-0.15,0.02
971,19291003,-3.67,1.28,0.91,0.02
972,19291004,-1.19,-1.75,0.16,0.02
973,19291005,3.9,-0.55,-1.09,0.02
974,19291007,1.75,0.2,0.57,0.02
975,19291008,-0.01,0.36,0.07,0.02
976,19291009,-0.2,-0.26,0.27,0.02
977,19291010,1.41,-0.59,-0.48,0.02
978,19291011,-0.16,0.45,0.23,0.02
979,19291014,-0.5,0.27,-0.35,0.02
980,19291015,-0.66,0.3,0.22,0.02
981,19291016,-3.03,1.1,0.88,0.02
982,19291017,1.05,-1.67,0.0,0.02
983,19291018,-2.29,1.3,1.11,0.02
984,19291019,-2.78,0.3,0.87,0.02
985,19291021,-1.32,-1.01,0.2,0.02
986,19291022,2.0,-0.4,-0.33,0.02
987,19291023,-5.63,0.66,0.59,0.02
988,19291024,-3.78,-3.74,1.41,0.02
989,19291025,1.41,0.1,0.2,0.02
990,19291026,-0.36,1.18,0.73,0.02
991,19291028,-11.25,1.29,3.92,0.02
992,19291029,-11.55,0.26,2.1,0.02
993,19291030,11.2,-7.25,-2.06,0.02
994,19291031,5.9,2.46,-1.73,0.02
995,19291104,-4.28,1.95,1.64,0.02
996,19291106,-9.66,1.59,2.39,0.02
997,19291107,2.04,-4.6,-0.56,0.02
998,19291108,0.21,2.64,0.26,0.02
999,19291111,-5.52,1.52,1.91,0.02
1000,19291112,-5.93,-1.06,0.32,0.02
1001,19291113,-5.71,-1.84,1.06,0.02
1002,19291114,7.66,-2.88,-1.67,0.02
1003,19291115,6.13,1.29,-2.45,0.02
1004,19291118,-1.16,2.27,0.22,0.02
1005,19291119,2.58,-1.57,0.0,0.02
1006,19291120,2.39,-0.34,0.22,0.02
1007,19291121,2.11,-1.13,-0.86,0.02
1008,19291122,-0.51,0.62,1.04,0.02
1009,19291125,-1.08,0.45,0.93,0.02
1010,19291126,-2.26,0.9,0.89,0.02
1011,19291127,0.99,-1.05,-0.54,0.02
1012,19291202,0.05,-0.26,-0.24,0.01
1013,19291203,2.78,-0.51,-0.78,0.01
1014,19291204,1.82,0.06,0.37,0.01
1015,19291205,-0.42,0.94,-0.15,0.01
1016,19291206,2.02,-1.14,-0.53,0.01
1017,19291207,1.08,-0.14,-0.38,0.01
1018,19291209,-0.92,0.68,-0.04,0.01
1019,19291210,0.35,-1.02,-0.34,0.01
1020,19291211,-0.5,0.47,-0.08,0.01
1021,19291212,-4.93,1.26,0.96,0.01
1022,19291213,1.91,-1.75,0.35,0.01
1023,19291214,1.2,0.21,0.64,0.01
1024,19291216,-2.38,1.29,0.84,0.01
1025,19291217,0.62,-0.7,-0.3,0.01
1026,19291218,-0.56,0.14,0.52,0.01
1027,19291219,-2.4,-0.28,-0.06,0.01
1028,19291220,-3.21,-1.36,1.29,0.01
1029,19291221,1.56,-0.46,-0.45,0.01
1030,19291223,-1.33,-0.28,-0.13,0.01
1031,19291224,0.43,-0.04,-0.26,0.01
1032,19291226,2.06,-0.61,-0.6,0.01
1033,19291227,-0.18,-0.57,-0.06,0.01
1034,19291228,-0.74,0.0,0.75,0.01
1035,19291230,0.74,-1.04,-1.33,0.01
1036,19291231,2.65,0.97,-0.25,0.01
1037,19300102,-0.95,1.82,-0.67,0.01
1038,19300103,0.57,-0.48,0.61,0.01
1039,19300104,0.7,0.33,-0.24,0.01
1040,19300106,0.01,0.34,-0.33,0.01
1041,19300107,-0.69,0.77,0.5,0.01
1042,19300108,-0.1,0.33,0.51,0.01
1043,19300109,1.25,-0.09,-0.41,0.01
1044,19300110,-0.22,0.26,0.27,0.01
1045,19300111,-0.38,0.4,0.38,0.01
1046,19300113,0.3,-0.29,-0.14,0.01
1047,19300114,0.17,-0.16,0.5,0.01
1048,19300115,0.2,-0.38,-0.3,0.01
1049,19300116,-0.59,-0.06,1.26,0.01
1050,19300117,-0.78,-0.15,-0.17,0.01
1051,19300118,0.23,-0.39,-0.14,0.01
1052,19300120,0.24,0.4,-0.5,0.01
1053,19300121,0.59,-0.26,0.2,0.01
1054,19300122,0.1,0.63,0.04,0.01
1055,19300123,0.94,-0.21,-0.08,0.01
1056,19300124,0.78,0.28,-0.6,0.01
1057,19300125,0.74,0.07,0.59,0.01
1058,19300127,0.32,-0.23,-0.33,0.01
1059,19300128,-0.54,0.58,0.05,0.01
1060,19300129,0.99,-0.1,-0.17,0.01
1061,19300130,0.25,-0.06,-0.38,0.01
1062,19300131,1.42,0.0,-1.51,0.01
1063,19300201,0.79,-0.29,-0.64,0.01
1064,19300203,-0.59,0.47,0.19,0.01
1065,19300204,0.78,-0.27,-0.28,0.01
1066,19300205,1.03,-0.31,0.16,0.01
1067,19300206,-0.79,0.24,0.45,0.01
1068,19300207,-0.26,0.02,0.64,0.01
1069,19300208,0.81,-0.48,-0.09,0.01
1070,19300210,-0.07,0.14,0.2,0.01
1071,19300211,0.55,0.06,0.2,0.01
1072,19300213,0.16,0.13,-0.1,0.01
1073,19300214,0.06,0.18,0.95,0.01
1074,19300215,-0.76,0.46,-0.25,0.01
1075,19300217,0.59,-0.19,-0.82,0.01
1076,19300218,0.21,0.33,0.22,0.01
1077,19300219,-0.72,0.25,-0.1,0.01
1078,19300220,-1.9,0.26,0.49,0.01
1079,19300221,1.14,-0.9,0.23,0.01
1080,19300224,-0.88,0.23,-0.35,0.01
1081,19300225,0.0,-0.08,-0.29,0.01
1082,19300226,1.6,-0.54,-0.21,0.01
1083,19300227,0.25,0.48,-0.05,0.01
1084,19300228,0.54,0.03,-0.28,0.01
1085,19300301,0.61,0.36,-0.62,0.01
1086,19300303,-0.1,0.8,-0.24,0.01
1087,19300304,0.5,-0.3,-0.12,0.01
1088,19300305,-0.7,0.05,0.43,0.01
1089,19300306,0.79,-0.14,-0.52,0.01
1090,19300307,0.09,0.54,-0.06,0.01
1091,19300308,0.1,0.3,-0.1,0.01
1092,19300310,0.45,-0.06,-0.43,0.01
1093,19300311,0.18,-0.31,0.08,0.01
1094,19300312,-0.81,0.43,1.04,0.01
1095,19300313,0.41,0.2,-0.36,0.01
1096,19300314,-0.68,0.57,0.7,0.01
1097,19300315,-0.49,0.64,0.37,0.01
1098,19300317,1.3,-0.21,0.05,0.01
1099,19300318,0.97,-0.21,0.68,0.01
1100,19300319,0.3,0.2,-0.08,0.01
1101,19300320,0.55,-0.56,-0.26,0.01
1102,19300321,0.54,0.14,-0.05,0.01
1103,19300322,-0.87,0.64,0.28,0.01
1104,19300324,0.94,0.61,0.0,0.01
1105,19300325,0.04,-0.05,0.07,0.01
1106,19300326,0.99,-0.7,-0.43,0.01
1107,19300327,-0.17,0.23,-0.48,0.01
1108,19300328,0.87,-0.26,0.59,0.01
1109,19300329,0.82,0.0,-0.36,0.01
1110,19300331,0.27,0.24,0.06,0.01
1111,19300401,0.76,-0.04,-0.36,0.01
1112,19300402,-0.97,0.58,-0.68,0.01
1113,19300403,0.27,-0.38,-0.18,0.01
1114,19300404,1.06,-0.23,-0.04,0.01
1115,19300405,0.5,-0.3,-0.66,0.01
1116,19300407,-0.02,0.34,0.42,0.01
1117,19300408,-0.64,-0.38,0.19,0.01
1118,19300409,1.29,-0.45,-1.12,0.01
1119,19300410,0.05,0.41,-0.33,0.01
1120,19300411,-0.37,0.07,0.51,0.01
1121,19300412,0.0,0.12,-0.42,0.01
1122,19300414,-0.23,0.73,0.21,0.01
1123,19300415,-0.03,0.09,-0.44,0.01
1124,19300416,-0.73,0.07,-0.35,0.01
1125,19300417,0.51,-0.06,-0.33,0.01
1126,19300421,-1.5,0.52,0.28,0.01
1127,19300422,0.48,-0.7,0.66,0.01
1128,19300423,0.37,0.09,0.83,0.01
1129,19300424,-0.83,0.29,0.74,0.01
1130,19300425,-0.2,-0.22,-0.07,0.01
1131,19300426,0.01,-0.64,0.22,0.01
1132,19300428,-2.09,0.1,0.07,0.01
1133,19300429,-0.45,-0.91,-0.08,0.01
1134,19300430,0.77,0.55,0.53,0.01
1135,19300501,-1.95,0.92,-0.37,0.01
1136,19300502,-2.43,-0.56,0.58,0.01
1137,19300503,-3.2,-0.82,1.97,0.01
1138,19300505,-0.18,-2.4,-0.13,0.01
1139,19300506,3.11,1.44,-1.67,0.01
1140,19300507,-0.92,0.6,0.44,0.01
1141,19300508,0.21,-0.44,-0.58,0.01
1142,19300509,0.98,-0.43,-0.02,0.01
1143,19300510,1.38,0.17,-0.97,0.01
1144,19300512,-0.01,0.27,-0.17,0.01
1145,19300513,1.04,-0.41,0.19,0.01
1146,19300514,0.56,0.4,0.13,0.01
1147,19300515,-1.25,0.39,0.74,0.01
1148,19300516,0.46,0.0,0.03,0.01
1149,19300517,0.03,-0.05,0.4,0.01
1150,19300519,-1.84,0.27,0.19,0.01
1151,19300520,0.14,-0.61,0.63,0.01
1152,19300521,-0.35,-0.3,-0.45,0.01
1153,19300522,0.16,0.01,0.16,0.01
1154,19300523,0.98,0.18,-1.05,0.01
1155,19300524,0.57,-0.5,0.09,0.01
1156,19300526,0.12,-0.01,-0.02,0.01
1157,19300527,0.08,-0.08,-0.53,0.01
1158,19300528,0.33,-0.19,-0.4,0.01
1159,19300529,0.49,0.1,-0.11,0.01
1160,19300602,-0.17,0.28,0.4,0.01
1161,19300603,-0.81,0.0,0.38,0.01
1162,19300604,0.29,-0.38,-0.09,0.01
1163,19300605,-1.39,0.17,0.43,0.01
1164,19300606,-1.46,0.04,0.33,0.01
1165,19300607,-1.8,-0.27,0.62,0.01
1166,19300609,-2.95,-0.61,-0.48,0.01
1167,19300610,2.15,-1.55,0.14,0.01
1168,19300611,-3.17,0.02,0.72,0.01
1169,19300612,-0.49,-0.43,-0.65,0.01
1170,19300613,0.7,-0.2,0.78,0.01
1171,19300614,-1.75,1.17,-0.12,0.01
1172,19300616,-5.33,-0.88,0.88,0.01
1173,19300617,-0.2,-1.64,0.68,0.01
1174,19300618,-3.37,-1.7,1.13,0.01
1175,19300619,4.2,-0.27,-1.04,0.01
1176,19300620,-1.72,1.51,-0.68,0.01
1177,19300621,-2.58,0.12,1.61,0.01
1178,19300623,1.29,-0.96,-0.92,0.01
